id,num_vertices,num_faces,volume,surface_area,average_edge_length,genus,max_ver_magdisp,max_ver_stress,max_hor_magdisp,max_hor_stress,max_dia_magdisp,max_dia_stress,max_tor_magdisp,max_tor_stress,num_tets,mass,High_Stress_Area,Critical_Area_Ratio,curvature
615,36872,73900,124996.0141866528,63877.80406707107,1.334990256622364,40.0,1.553212,2130.139,0.7417072,782.7192,1.247641,2130.581,0.4027899,821.8832,326828,0.5587321834143381,6688,0.0935842720212691,0.20011730227725405
616,21113,42246,305617.7022772409,51418.94988408824,1.616380325110967,6.0,0.5842503,734.2139,0.4156737,494.504,0.264896,611.7841,0.2725885,683.7119,262703,1.3661111291792671,4471,0.0838994182773503,0.08696228802649761
623,15686,31404,46968.70845846176,22369.75412635978,1.2146376135023014,9.0,4.006623,2363.727,3.933871,2279.318,0.7498896,735.9659,1.12688,1238.208,192630,0.2099501268093241,3876,0.0988901645618063,0.19866260010427542
624,29214,58448,182383.35880525285,41160.895446063485,1.200281400499833,6.0,0.7583939,717.8787,0.5526466,431.5513,0.3204222,362.3806,0.2553263,414.5222,374563,0.8152536138594804,7070,0.094286781179985,0.15472694925914415
625,79049,158150,79880.48114433081,45150.286771985775,0.7749720247294508,14.0,5.92722,5277.97,8.171566,4951.644,2.275805,2699.73,1.161098,1870.083,938196,0.3570657507151588,16684,0.0874400566022903,0.22652353689205496
626,18969,37978,168419.12029183283,44882.78998813921,1.5903299114382523,11.0,1.73017,1302.465,1.826851,977.38,0.4921486,576.2344,0.3341075,381.4059,208540,0.7528334677044929,4363,0.1002827131266233,0.0740526049211182
628,32423,64902,91316.4686321025,31678.72618784158,1.0125801318975916,15.0,1.387795,1797.12,1.067089,1310.37,0.5998184,627.2844,0.4073595,617.8683,454608,0.4081846147854981,7658,0.0853649020722558,0.2210004988228859
630,24320,48660,95345.5774536518,30949.634456176544,1.1491356653021374,6.0,1.321775,1107.283,1.54362,1038.069,0.3207391,527.0447,0.5774016,649.7908,283004,0.4261947312178236,5980,0.1027809288095974,0.11551190736497581
631,9065,18150,64257.29548133524,25353.559413274525,1.7758892075779622,6.0,2.079509,1993.522,2.199358,1329.03,0.5841216,810.1162,0.9919956,1108.935,82414,0.2872301108015685,2024,0.1116012351124834,0.11294219025655709
633,39735,79630,115174.40913545572,58271.11971653113,1.2224499673055471,41.0,4.427827,4958.874,0.9769762,2147.667,3.760839,4185.6,0.4720077,1571.813,378748,0.5148296088354871,6806,0.0836241214921118,0.21613818860413972
634,42405,84854,307640.73368111055,73622.06918311556,1.3466627773868824,12.0,0.3210982,636.5765,0.2388842,412.1355,0.1656774,307.6467,0.1746341,313.7518,565751,1.3751540795545645,9333,0.0831388408843913,0.0916910776976137
